Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
ASAH1	gene	ASAH1	Expert Review Green;NHS GMS;NIHRBR-RD Consortium SPEED_v3.0_20170404;Wessex and West Midlands GLH	Genetic epilepsy syndromes	Inherited Epilepsy Syndromes	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Spinal muscular atrophy with progressive myoclonic epilepsy, 159950;SMA with myoclonic epilepsy				8955159;22703880;29169047;24164096;30291339;27026573;29169047;30291339;26526000;25578555;31216804;27723502		False	3	67;33;0	2.530	True		ENSG00000104763	ENSG00000104763	HGNC:735													
ASNS	gene	ASNS	Expert list;Expert Review Green	Genetic epilepsy syndromes	Inherited Epilepsy Syndromes	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Asparagine synthetase deficiency OMIM:615574				24139043;25227173;29375865;24139043;27469131		False	3	100;0;0	2.530	False		ENSG00000070669	ENSG00000070669	HGNC:753													
ASPA	gene	ASPA	Expert Review Green;NHS GMS;Victorian Clinical Genetics Services;Wessex and West Midlands GLH	Genetic epilepsy syndromes	Inherited Epilepsy Syndromes	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Canavan disease 271900						False	3	67;33;0	2.530	False		ENSG00000108381	ENSG00000108381	HGNC:756													
ATN1	gene	ATN1	Expert Review;Expert Review Green;Literature;NHS GMS;Wessex and West Midlands GLH	Genetic epilepsy syndromes	Inherited Epilepsy Syndromes	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Congenital hypotonia, epilepsy, developmental delay, and digital anomalies, OMIM:618494				30827498		False	3	75;25;0	2.530	False	Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments	ENSG00000111676	ENSG00000111676	HGNC:3033													
ATP1A1	gene	ATP1A1	Expert Review;Expert Review Green;Literature;NHS GMS;Wessex and West Midlands GLH	Genetic epilepsy syndromes	Inherited Epilepsy Syndromes	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Hypomagnesemia;Seizures;Intellectual disability				30388404		False	3	67;33;0	2.530	False		ENSG00000163399	ENSG00000163399	HGNC:799													
ATP1A2	gene	ATP1A2	Expert;Expert Review Green;NHS GMS;Wessex and West Midlands GLH	Genetic epilepsy syndromes	Inherited Epilepsy Syndromes	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Alternating hemiplegia of childhood 1, 104290;Migraine, familial basilar, 602481;Migraine, familial hemiplegic, 2, 602481;benign familial infantile convulsions;epilepsy and migraine;occipitotemporal epilepsy;infantile epileptic syndrome				15159495;29610157;28058944;18028407;12953268		False	3	25;25;50	2.530	True		ENSG00000018625	ENSG00000018625	HGNC:800													
ATP1A3	gene	ATP1A3	Expert;Expert Review Green;NHS GMS;UKGTN;Victorian Clinical Genetics Services;Wessex and West Midlands GLH	Genetic epilepsy syndromes	Inherited Epilepsy Syndromes	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Alternating hemiplegia of childhood 2;Catastrophic epilepsy, unusual apnea spells, and postnatal microcephaly;Dystonia-12;CAPOS Syndrome (recurrent mutation)				Heinzen et al (2012) Nature Genet 44(9): 1030-1035;de Carvalho Aguiar et al (2004) Neuron 43: 169-175;Demos et al (2014) Orphanet Journal of Rare Diseases 2014, 9:15		False	3	83;17;0	2.530	False		ENSG00000105409	ENSG00000105409	HGNC:801													
ATP6V0A2	gene	ATP6V0A2	Expert Review Green;Literature;NHS GMS;Wessex and West Midlands GLH	Genetic epilepsy syndromes	Inherited Epilepsy Syndromes	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Cutis laxa, autosomal recessive, type IIA 219200;Wrinkly skin syndrome 278250				18157129;22773132		False	3	67;33;0	2.530	False		ENSG00000185344	ENSG00000185344	HGNC:18481													
ATP6V1A	gene	ATP6V1A	Expert Review;Expert Review Green;Literature;NHS GMS;Wessex and West Midlands GLH	Genetic epilepsy syndromes	Inherited Epilepsy Syndromes	Neurology and neurodevelopmental disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Epileptic encephalopathy, infantile or early childhood, 3 618012;Cutis laxa, autosomal recessive, type IID 617403				29668857;28065471		False	3	67;33;0	2.530	False		ENSG00000114573	ENSG00000114573	HGNC:851													
ATP7A	gene	ATP7A	Expert Review Green;NHS GMS;Victorian Clinical Genetics Services;Wessex and West Midlands GLH	Genetic epilepsy syndromes	Inherited Epilepsy Syndromes	Neurology and neurodevelopmental disorders	X-LINKED: hemizygous mutation in males, biallelic mutations in females	Menkes disease 309400				7842019;10739752;14635105		False	3	67;33;0	2.530	False		ENSG00000165240	ENSG00000165240	HGNC:869													
ATRX	gene	ATRX	Expert;Expert Review Green;NHS GMS;UKGTN;Victorian Clinical Genetics Services;Wessex and West Midlands GLH	Genetic epilepsy syndromes	Inherited Epilepsy Syndromes	Neurology and neurodevelopmental disorders	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	Alpha-thalassemia/mental retardation syndrome, 301040;Mental retardation-hypotonic facies syndrome, X-linked, 309580				25606380;11449489;7697714;11050622;16722615		False	3	86;14;0	2.530	True		ENSG00000085224	ENSG00000085224	HGNC:886													
BCKDHA	gene	BCKDHA	Expert Review Green;NHS GMS;Victorian Clinical Genetics Services;Wessex and West Midlands GLH	Genetic epilepsy syndromes	Inherited Epilepsy Syndromes	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Maple syrup urine disease, type Ia 248600				2703538;8037208;9582350;31119508;31112740		False	3	67;33;0	2.530	False		ENSG00000248098	ENSG00000248098	HGNC:986													
BCKDHB	gene	BCKDHB	Expert Review Green;NHS GMS;Victorian Clinical Genetics Services;Wessex and West Midlands GLH	Genetic epilepsy syndromes	Inherited Epilepsy Syndromes	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Maple syrup urine disease, type Ib 248600				31119508;31112740		False	3	67;33;0	2.530	False		ENSG00000083123	ENSG00000083123	HGNC:987													
BCS1L	gene	BCS1L	Expert Review Green;NHS GMS;Victorian Clinical Genetics Services;Wessex and West Midlands GLH	Genetic epilepsy syndromes	Inherited Epilepsy Syndromes	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Mitochondrial complex III deficiency, nuclear type 1 124000;Leigh syndrome 256000;GRACILE syndrome 603358				17403714;12215968;19508421		False	3	67;33;0	2.530	False		ENSG00000074582	ENSG00000074582	HGNC:1020													
BOLA3	gene	BOLA3	Expert Review Green;NHS GMS;Victorian Clinical Genetics Services;Wessex and West Midlands GLH	Genetic epilepsy syndromes	Inherited Epilepsy Syndromes	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Multiple mitochondrial dysfunctions syndrome 2 with hyperglycinemia 614299				24334290;11156534		False	3	67;33;0	2.530	False		ENSG00000163170	ENSG00000163170	HGNC:24415													
BRAF	gene	BRAF	Expert Review Green;NHS GMS;Victorian Clinical Genetics Services;Wessex and West Midlands GLH	Genetic epilepsy syndromes	Inherited Epilepsy Syndromes	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Cardiofaciocutaneous syndrome 115150;Noonan syndrome 7 613706;LEOPARD syndrome 3 613707				18039946;19206169		False	3	67;33;0	2.530	False	Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments	ENSG00000157764	ENSG00000157764	HGNC:1097													
BRAT1	gene	BRAT1	Expert Review;Expert Review Green;NHS GMS;NIHRBR-RD Consortium SPEED_v3.0_20170404;Victorian Clinical Genetics Services;Wessex and West Midlands GLH	Genetic epilepsy syndromes	Inherited Epilepsy Syndromes	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Rigidity and multifocal seizure syndrome, lethal neonatal 614498				25319849;23035047;22279524		False	3	67;33;0	2.530	False		ENSG00000106009	ENSG00000106009	HGNC:21701													
BSCL2	gene	BSCL2	Expert Review Green;Literature;NHS GMS;Wessex and West Midlands GLH	Genetic epilepsy syndromes	Inherited Epilepsy Syndromes	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Encephalopathy, progressive, with or without lipodystrophy, OMIM:615924				24896178;26503795;23564749;15181077;30767895;23564749;31369919		False	3	67;33;0	2.530	False		ENSG00000168000	ENSG00000168000	HGNC:15832													
BTD	gene	BTD	Expert;Expert Review Green;NHS GMS;Victorian Clinical Genetics Services;Wessex and West Midlands GLH	Genetic epilepsy syndromes	Inherited Epilepsy Syndromes	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Biotinidase deficiency 253260				24075304;4073853;3196050;10801053		False	3	29;14;57	2.530	False		ENSG00000169814	ENSG00000169814	HGNC:1122													
C12orf57	gene	C12orf57	Expert Review Green;NHS GMS;Victorian Clinical Genetics Services;Wessex and West Midlands GLH	Genetic epilepsy syndromes	Inherited Epilepsy Syndromes	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Temtamy syndrome 218340				23453666;24798461;23633300;23453665;29383837		False	3	67;33;0	2.530	False		ENSG00000111678	ENSG00000111678	HGNC:29521													
CACNA1A	gene	CACNA1A	Expert;Expert Review Green;NHS GMS;Victorian Clinical Genetics Services;Wessex and West Midlands GLH	Genetic epilepsy syndromes	Inherited Epilepsy Syndromes	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Developmental and epileptic encephalopathy 42, OMIM:617106;Episodic ataxia, type 2, OMIM:108500;Migraine, familial hemiplegic, 1, with progressive cerebellar ataxia, OMIM:141500				29056246;27476654;11564488;20071244;15452324;8898206		False	3	29;14;57	2.530	False		ENSG00000141837	ENSG00000141837	HGNC:1388													
CACNA1B	gene	CACNA1B	Expert Review Green;Literature;NHS GMS;Wessex and West Midlands GLH	Genetic epilepsy syndromes	Inherited Epilepsy Syndromes	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Neurodevelopmental disorder with seizures and nonepileptic hyperkinetic movements, 618497;Global developmental delay;Developmental regression;Seizures;Intellectual disability;Abnormality of movement;Progressive Epilepsy-Dyskinesia				30982612;25296916		False	3	67;33;0	2.530	False		ENSG00000148408	ENSG00000148408	HGNC:1389													
CACNA1D	gene	CACNA1D	Expert Review Green;Literature;NHS GMS;Wessex and West Midlands GLH	Genetic epilepsy syndromes	Inherited Epilepsy Syndromes	Neurology and neurodevelopmental disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Primary aldosteronism, seizures, and neurologic abnormalities 615474 AD;Sinoatrial node dysfunction and deafness 614896 AR				28472301;23913001;30698561;30054272		False	3	75;25;0	2.530	True	Other	ENSG00000157388	ENSG00000157388	HGNC:1391													
