Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
CNOT3	gene	CNOT3	Expert Review Amber;Literature	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Moyamoya disease MONDO:0016820;Intellectual developmental disorder with speech delay, autism, and dysmorphic facies OMIM:618672;intellectual developmental disorder with speech delay, autism, and dysmorphic facies MONDO:0032864				31474762		False	2	0;100;0	2.59	False		ENSG00000088038	ENSG00000088038	HGNC:7879													
EPHB4	gene	EPHB4	Expert list;Expert Review Amber;NHS GMS;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Capillary malformation-arteriovenous malformation 2, OMIM:618196						False	2	0;100;0	2.59	False		ENSG00000196411	ENSG00000196411	HGNC:3395													
FLVCR2	gene	FLVCR2	Expert Review Amber;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Proliferative Vasculopathy And Hydranencephaly-Hydrocephaly Syndrome, OMIM:225790				20206334		False	2	67;33;0	2.59	False		ENSG00000119686	ENSG00000119686	HGNC:20105													
GDF2	gene	GDF2	Emory Genetics Laboratory;Expert Review Amber;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Telangiectasia, hereditary hemorrhagic, type 5, OMIM:615506						False	2	0;100;0	2.59	False		ENSG00000128802	ENSG00000263761	HGNC:4217													
HBB	gene	HBB	Emory Genetics Laboratory;Expert Review Amber;Literature;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Sickle cell anemia, OMIM:603903				20301551		False	2	33;67;0	2.59	False		ENSG00000244734	ENSG00000244734	HGNC:4827													
MRVI1	gene	MRVI1	Expert list;Expert Review Amber;NHS GMS;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	Unknown							False	2	0;100;0	2.59	False		ENSG00000072952	ENSG00000072952	HGNC:7237													
MYH11	gene	MYH11	Expert Review Amber;Literature;NHS GMS;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	moyamoya-like angiopath;Aortic aneurysm, familial thoracic 4, OMIM:132900				29263223;16444274		False	2	0;50;50	2.59	False		ENSG00000133392	ENSG00000133392	HGNC:7569													
NF1	gene	NF1	Expert list;Expert Review Amber;NHS GMS;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Moyamoya disease, MONDO:0016820;Neurofibromatosis, type 1, OMIM:162200				10754001		False	2	50;50;0	2.59	False		ENSG00000196712	ENSG00000196712	HGNC:7765													
PCNT	gene	PCNT	Expert list;Expert Review Amber;NHS GMS;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Moyamoya disease, MONDO:0016820;Microcephalic osteodysplastic primordial dwarfism, type II, OMIM:210720				15368497		False	2	50;50;0	2.59	False		ENSG00000160299	ENSG00000160299	HGNC:16068													
PKD1	gene	PKD1	Expert Review Amber;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Polycystic kidney disease, adult type I, OMIM:173900						False	2	50;50;0	2.59	False		ENSG00000008710	ENSG00000008710	HGNC:9008													
PKD2	gene	PKD2	Emory Genetics Laboratory;Expert Review Amber;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Polycystic kidney disease 2, OMIM:613095						False	2	50;50;0	2.59	False		ENSG00000118762	ENSG00000118762	HGNC:9009													
SETD5	gene	SETD5	Expert Review Amber;Literature	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Moyamoya disease MONDO:0016820;Mental retardation, autosomal dominant 23 OMIM:615761;intellectual disability-facial dysmorphism syndrome due to SETD5 haploinsufficiency MONDO:0014336				31474762;24680889;23020937;25138099		False	2	0;0;100	2.59	False		ENSG00000168137	ENSG00000168137	HGNC:25566													
SMAD9	gene	SMAD9	Expert list;Expert Review Amber;NHS GMS;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown							False	2	0;100;0	2.59	False		ENSG00000120693	ENSG00000120693	HGNC:6774													
THSD1	gene	THSD1	Expert Review Amber;Literature;NHS GMS;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	subarachnoid hemorrhage				27895300		False	2	0;100;0	2.59	False		ENSG00000136114	ENSG00000136114	HGNC:17754													
ABCC6	gene	ABCC6	Expert list;Expert Review Red;NHS GMS;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	Unknown	Moyamoya disease						False	1	0;0;100	2.59	False		ENSG00000091262	ENSG00000091262	HGNC:57													
ACE	gene	ACE	Expert Review Red;NHS GMS;Other;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders		{Stroke, hemorrhagic} 						False	1	0;0;100	2.59	False		ENSG00000159640	ENSG00000159640	HGNC:2707													
ADGRG1	gene	ADGRG1	Expert Review Red;NHS GMS;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders		Cerebral Malformation Disorders						False	1	0;0;100	2.59	False		ENSG00000205336	ENSG00000205336	HGNC:4512													
ANTXR1	gene	ANTXR1	Expert Review Red;NHS GMS;Other;Radboud University Medical Center, Nijmegen;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	{?Hemangioma, capillary infantile, susceptibility to} , OMIM:602089						False	1	0;0;100	2.59	False		ENSG00000169604	ENSG00000169604	HGNC:21014													
ARX	gene	ARX	Expert Review Red;NHS GMS;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders		Cerebral Malformation Disorders						False	1	0;0;100	2.59	False		ENSG00000004848	ENSG00000004848	HGNC:18060													
ATP7A	gene	ATP7A	Expert list;Expert Review Red;NHS GMS;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	Moyamoya disease						False	1	0;0;100	2.59	False		ENSG00000165240	ENSG00000165240	HGNC:869													
BRCC3	gene	BRCC3	Expert list;Expert Review Red;NHS GMS;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	Moyamoya disease				21596366		False	1	0;0;100	2.59	False		ENSG00000185515	ENSG00000185515	HGNC:24185													
CENPJ	gene	CENPJ	Expert Review Red;Illumina TruGenome Clinical Sequencing Services;Literature;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Seckel syndrome 4  613676  						False	1	0;100;0	2.59	False		ENSG00000151849	ENSG00000151849	HGNC:17272													
CEP63	gene	CEP63	Expert Review Red;Literature;NHS GMS;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Seckel syndrome 6  614728  				21983783		False	1	0;100;0	2.59	False		ENSG00000182923	ENSG00000182923	HGNC:25815													
COL4A1	gene	COL4A1	Expert Review Red;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Other;Radboud University Medical Center, Nijmegen;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	{Hemorrhage, intracerebral, susceptibility to}, 614519;Brain Small Vessel Disease with Hemorrhage;{Hemorrhage, intracerebral, susceptibility to};Brain small vessel disease with or without ocular anomalies 						False	1	0;0;100	2.59	False		ENSG00000187498	ENSG00000187498	HGNC:2202													
COL4A2	gene	COL4A2	Expert Review Red;NHS GMS;Other;Radboud University Medical Center, Nijmegen;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders		{Hemorrhage, intracerebral, susceptibility to}, 614519;{Hemorrhage, intracerebral, susceptibility to}						False	1	0;0;100	2.59	False		ENSG00000134871	ENSG00000134871	HGNC:2203													
CRB1	gene	CRB1	Expert Review Red;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Pigmented Paravenous Chorioretinal Atrophy						False	1	0;0;100	2.59	False		ENSG00000134376	ENSG00000134376	HGNC:2343													
CTSA	gene	CTSA	Expert list;NHS GMS;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	Unknown							False	1	0;0;100	2.59	False		ENSG00000064601	ENSG00000064601	HGNC:9251													
DCX	gene	DCX	Expert Review Red;NHS GMS;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders		Cerebral Malformation Disorders						False	1	0;0;100	2.59	False		ENSG00000077279	ENSG00000077279	HGNC:2714													
DNA2	gene	DNA2	Expert Review Red;Literature;NHS GMS;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Seckel syndrome 8, OMIM:615807				24389050		False	1	0;100;0	2.59	False		ENSG00000138346	ENSG00000138346	HGNC:2939													
ELN	gene	ELN	Expert list;Expert Review Red;NHS GMS;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Moyamoya disease;Aneurysm, intracranial berry, 1 105800				8460548		False	1	0;50;50	2.59	False		ENSG00000049540	ENSG00000049540	HGNC:3327													
FBN1	gene	FBN1	Expert Review Red;NHS GMS;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Marfan syndrome  154700  						False	1	0;0;100	2.59	False		ENSG00000166147	ENSG00000166147	HGNC:3603													
FLT4	gene	FLT4	Expert Review Red;NHS GMS;Other;Radboud University Medical Center, Nijmegen;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders		Hemangioma, capillary infantile, somatic, 602089;Hemangioma, capillary infantile, somatic 						False	1	0;0;100	2.59	False		ENSG00000037280	ENSG00000037280	HGNC:3767													
FOXF1	gene	FOXF1	Expert Review Red;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Alveolar capillary dysplasia with misalignment of pulmonary veins, 265380;Alveolar Capillary Dysplasia with Misalignment of Pulmonary Veins						False	1	0;0;0	2.59	False		ENSG00000103241	ENSG00000103241	HGNC:3809													
GLA	gene	GLA	Expert list;Expert Review Red;NHS GMS;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	Unknown	Moyamoya disease						False	1	0;0;100	2.59	False		ENSG00000102393	ENSG00000102393	HGNC:4296													
GLMN	gene	GLMN	Expert Review Red;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Glomuvenous malformations;Glomuvenous Malformation						False	1	0;0;100	2.59	False		ENSG00000174842	ENSG00000174842	HGNC:14373													
GNAQ	gene	GNAQ	Expert Review Red;NHS GMS;Other;Radboud University Medical Center, Nijmegen;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders		Cerebral diseases of vascular origin with epilepsy;Capillary malformations, congenital, 1, somatic, mosaic, 163000						False	1	0;0;100	2.59	False		ENSG00000156052	ENSG00000156052	HGNC:4390													
HLA-B	gene	HLA-B	Expert list;Expert Review Red;NHS GMS;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	Unknown	Moyamoya disease				PMID: 21349441;14676447		False	1	0;0;100	2.59	False		ENSG00000234745	ENSG00000234745	HGNC:4932													
HLA-DQB1	gene	HLA-DQB1	Expert list;Expert Review Red;NHS GMS;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	Unknown	Moyamoya disease				PMID: 21349441; 9409445		False	1	0;0;0	2.59	False		ENSG00000179344	ENSG00000179344	HGNC:4944													
HLA-DRB1	gene	HLA-DRB1	Expert list;Expert Review Red;NHS GMS;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	Unknown	Moyamoya disease				PMID: 7886716; 21349441		False	1	0;0;0	2.59	False		ENSG00000196126	ENSG00000196126	HGNC:4948													
HTRA1	gene	HTRA1	Expert list;Expert Review Red;NHS GMS;Radboud University Medical Center, Nijmegen;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	Unknown	Moyamoya disease;Cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 2, 616779 						False	1	0;0;100	2.59	False		ENSG00000166033	ENSG00000166033	HGNC:9476													
IL6	gene	IL6	Expert Review Red;NHS GMS;Other;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders		{Intracranial hemorrhage in brain cerebrovascular malformations, susceptibility to} 						False	1	0;0;100	2.59	False		ENSG00000136244	ENSG00000136244	HGNC:6018													
JAG1	gene	JAG1	Expert list;Expert Review Red;NHS GMS;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Alagille syndrome 1, OMIM:118450;Moyamoya disease				22759690;22759690		False	1	50;0;50	2.59	False		ENSG00000101384	ENSG00000101384	HGNC:6188													
KDR	gene	KDR	Expert Review Red;NHS GMS;Other;Radboud University Medical Center, Nijmegen;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Hemangioma, capillary infantile, somatic, 602089;{Hemangioma, capillary infantile, susceptibility to}, 602089;{Hemangioma, capillary infantile, susceptibility to}; Hemangioma, capillary infantile, somatic;Hemangioma, capillary infantile, somatic, 602089 						False	1	0;0;100	2.59	False		ENSG00000128052	ENSG00000128052	HGNC:6307													
LAMB1	gene	LAMB1	Expert Review Red;NHS GMS;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders		Cerebral Malformation Disorders						False	1	0;0;100	2.59	False		ENSG00000091136	ENSG00000091136	HGNC:6486													
LAMC3	gene	LAMC3	Expert Review Red;NHS GMS;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders		Cerebral Malformation Disorders						False	1	0;0;100	2.59	False		ENSG00000050555	ENSG00000050555	HGNC:6494													
LARGE1	gene	LARGE1	Expert Review Red;NHS GMS;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders		Cerebral Malformation Disorders						False	1	0;0;100	2.59	False		ENSG00000133424	ENSG00000133424	HGNC:6511													
