Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
ATP7A	gene	ATP7A	Emory Genetics Laboratory;Expert list;Expert Review Green;London North GLH;NHS GMS;South West GLH;UKGTN	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	X-LINKED: hemizygous mutation in males, biallelic mutations in females	Hereditary Neuropathies				20170900		False	3	86;14;0	1.453	True		ENSG00000165240	ENSG00000165240	HGNC:869													
B4GALNT1	gene	B4GALNT1	Expert Review Green;London North GLH;NHS GMS	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Spastic paraplegia 26, autosomal recessive, 609195;SPG26;Spastic paraplegia, intellectual disability, ataxia, dystonia, axonal sensory-motor neuropathy				23746551		False	3	100;0;0	1.453	False		ENSG00000135454	ENSG00000135454	HGNC:4117													
BAG3	gene	BAG3	Emory Genetics Laboratory;Expert Review Green;NHS GMS;South West GLH;UKGTN	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Myopathy, myofibrillar, 6 612954;Cardiomyopathy, dilated, 1HH, 613881				28754666;22734908		False	3	60;20;20	1.453	True		ENSG00000151929	ENSG00000151929	HGNC:939													
BCKDHB	gene	BCKDHB	Expert Review Green;London North GLH;NHS GMS	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Maple syrup urine disease, type Ib, 248600;Maple Syrup Urine Disease;Metabolic encephalopathy, elevated branched chain amino acids in urine, acute axonal neuropath				18855118;11180212		False	3	100;0;0	1.453	False		ENSG00000083123	ENSG00000083123	HGNC:987													
BICD2	gene	BICD2	Expert list;Expert Review Green;London North GLH;NHS GMS;South West GLH	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Spinal muscular atrophy, lower extremity-predominant, 2, AD, 615290				23664116		False	3	83;17;0	1.453	True		ENSG00000185963	ENSG00000185963	HGNC:17208													
BSCL2	gene	BSCL2	Emory Genetics Laboratory;Expert list;Expert Review Green;London North GLH;NHS GMS;South West GLH;UKGTN	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Neuropathy, distal hereditary motor, type VC, OMIM:619112				26392352		False	3	86;14;0	1.453	True		ENSG00000168000	ENSG00000168000	HGNC:15832													
C12orf65	gene	C12orf65	Expert list;Expert Review Green;London North GLH;NHS GMS;South West GLH	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Combined oxidative phosphorylation deficiency 7, OMIM:613559;Spastic paraplegia 55, autosomal recessive, OMIM:615035				24198383;28091420		False	3	100;0;0	1.453	True		ENSG00000130921	ENSG00000130921	HGNC:26784													
C1orf194	gene	C1orf194	Expert Review Green;Literature	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Charcot-Marie-Tooth disease, intermediate or demyelinating				31199454;32592472		False	3	50;50;0	1.453	False		ENSG00000179902	ENSG00000179902	HGNC:32331													
CD59	gene	CD59	Expert Review Green;London North GLH;NHS GMS	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Hemolytic anemia, CD59-mediated, with or without immune-mediated polyneuropathy, 612300;Onset 1st and 2nd decade. Haemolytic anaemia, strokes and relapsing immune-mediated demyelinating neuropathy				23149847;24382084		False	3	100;0;0	1.453	False		ENSG00000085063	ENSG00000085063	HGNC:1689													
CHCHD10	gene	CHCHD10	Expert Review;Expert Review Green;London North GLH;NHS GMS;South West GLH	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Spinal muscular atrophy, Jokela type: 615048				25428574;31261376		False	3	80;20;0	1.453	True		ENSG00000250479	ENSG00000250479	HGNC:15559													
CNTNAP1	gene	CNTNAP1	Expert Review Green;London North GLH;NHS GMS	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Hypomyelinating neuropathy, congenital, 3, 618186						False	3	100;0;0	1.453	False		ENSG00000108797	ENSG00000108797	HGNC:8011													
COA7	gene	COA7	Expert Review Green;London North GLH;NHS GMS	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Spinocerebellar ataxia, autosomal recessive, with axonal neuropathy 3 OMIM:618387;spinocerebellar ataxia, autosomal recessive, with axonal neuropathy 3 MONDO:0020770				2971817		False	3	100;0;0	1.453	False		ENSG00000162377	ENSG00000162377	HGNC:25716													
COX6A1	gene	COX6A1	Expert Review Green;London North GLH;NHS GMS;Radboud University Medical Center, Nijmegen;South West GLH	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Charcot Marie Tooth disease, recessive intermediate D, 616039				26302975;25152455		False	3	83;17;0	1.453	True		ENSG00000111775	ENSG00000111775	HGNC:2277													
CPOX	gene	CPOX	Expert Review Green;London North GLH;NHS GMS	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Coproporphyria, 121300;Harderoporphyria, 121300;Skin photosensitivity and haemolytic anaemia. Can present acutely similar to AIP						False	3	100;0;0	1.453	False		ENSG00000080819	ENSG00000080819	HGNC:2321													
CTDP1	gene	CTDP1	Emory Genetics Laboratory;Expert list;Expert Review Green;NHS GMS;South West GLH;UKGTN	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Congenital cataract, facial dysmorphism and demyelinating neuropathy (CCFDN)				14517542;24690360;16194727		False	3	100;0;0	1.453	True		ENSG00000060069	ENSG00000060069	HGNC:2498													
CYP27A1	gene	CYP27A1	Expert Review Green;London North GLH;NHS GMS	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Cerebrotendinous xanthomatosis, 213700;Adolescent-onset progressive ataxia, myelopathy and dementia, cataracts, low cholesterol, atherosclerosis, xanthomas, soft palate myoclonus, intractable infantile-onset diarrhoea, cerebral white matter lesions on MRI, sensory to motor axonal neuropathy;SNCV described in a minority of patients				22878431		False	3	100;0;0	1.453	False		ENSG00000135929	ENSG00000135929	HGNC:2605													
DARS2	gene	DARS2	Expert Review Green;London North GLH;NHS GMS	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Leukoencephalopathy with brain stem and spinal cord involvement and lactate elevation, 611105;Slowly progressive spasticity, ataxia and dorsal column dysfunction, sensory-motor axonal neuropathy, characteristic MRI findings				28334938		False	3	100;0;0	1.453	False		ENSG00000117593	ENSG00000117593	HGNC:25538													
DCTN1	gene	DCTN1	Emory Genetics Laboratory;Expert list;Expert Review Green;London North GLH;NHS GMS;South West GLH;UKGTN	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	{Amyotrophic lateral sclerosis, susceptibility to}, 105400;Neuropathy, distal hereditary motor, type VIIB 607641;Perry syndrome, 168605				28251916;24627108;27025386		False	3	83;0;17	1.453	False		ENSG00000204843	ENSG00000204843	HGNC:2711													
DEGS1	gene	DEGS1	Expert Review Green;London North GLH;NHS GMS	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Leukodystrophy, hypomyelinating, 18, 618404;Demyelinating neuropathy. Motor developmental delay, spasticity, cerebellar atrophy and microcephaly, hypomyelination on MRI, scoliosis, neurogenic bladder, enteral nutrition				30620338;30620337		False	3	100;0;0	1.453	False		ENSG00000143753	ENSG00000143753	HGNC:13709													
DNAJB2	gene	DNAJB2	Emory Genetics Laboratory;Expert list;Expert Review Green;London North GLH;NHS GMS;South West GLH	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Hereditary Neuropathies				26752306;25274842		False	3	67;33;0	1.453	False		ENSG00000135924	ENSG00000135924	HGNC:5228													
DNM2	gene	DNM2	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;London North GLH;NHS GMS;Radboud University Medical Center, Nijmegen;South West GLH;UKGTN	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Charcot Marie Tooth disease, dominant intermediate B, 606482; Myopathy, centronuclear, 160150;Myopathy, centronuclear, 160150; Lethal congenital contracture syndrome 5, 615368;Charcot Marie Tooth disease, axonal, type 2M, 606482;Charcot-Marie-Tooth, Intermediate ;Lethal congenital contracture syndrome 5, 615368; Charcot Marie Tooth disease, axonal, type 2M, 606482;Charcot-Marie-Tooth, Intermediate				15731758		False	3	86;14;0	1.453	True		ENSG00000079805	ENSG00000079805	HGNC:2974													
DNMT1	gene	DNMT1	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;London North GLH;NHS GMS;Radboud University Medical Center, Nijmegen;South West GLH	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Neuropathy, hereditary sensory, type IE, 614116;Neuropathy, hereditary sensory, type IE, 614116;Dementia, Deafness, and Sensory Neuropathy				21532572;31984424		False	3	83;17;0	1.453	True		ENSG00000130816	ENSG00000130816	HGNC:2976													
DST	gene	DST	Expert Review Green;Illumina TruGenome Clinical Sequencing Services;London North GLH;NHS GMS;Radboud University Medical Center, Nijmegen;South West GLH	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Hereditary Sensory and Autonomic Neuropathy, Type VI;?Neuropathy, hereditary sensory and autonomic, type VI				30371979;28468842		False	3	60;0;40	1.453	True		ENSG00000151914	ENSG00000151914	HGNC:1090													
DYNC1H1	gene	DYNC1H1	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;London North GLH;NHS GMS;Radboud University Medical Center, Nijmegen;South West GLH;UKGTN	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Charcot Marie Tooth disease, axonal, type 20, 614228;Mental retardation, autosomal dominant 13, 614563;Spinal muscular atrophy, lower extremity predominant, AD, 158600				21820100;26392352		False	3	86;14;0	1.453	True		ENSG00000197102	ENSG00000197102	HGNC:2961													
EGR2	gene	EGR2	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;London North GLH;NHS GMS;Radboud University Medical Center, Nijmegen;South West GLH;UKGTN	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Charcot Marie Tooth disease, type 1D, 607678;Charcot-Marie-Tooth, Type 1				9537424		False	3	86;14;0	1.453	True		ENSG00000122877	ENSG00000122877	HGNC:3239													
ELP1	gene	ELP1	Emory Genetics Laboratory;Expert list;Expert Review Green;London North GLH;NHS GMS;South West GLH;UKGTN	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Dysautonomia, familial, OMIM:223900				26392352		False	3	83;17;0	1.453	True		ENSG00000070061	ENSG00000070061	HGNC:5959													
ERCC6	gene	ERCC6	Expert Review Green;London North GLH;NHS GMS	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Cockayne syndrome, type B, 133540;Cockayne syndrome, Dwarfism, optic atrophy, mental retardation, cutaneous photosensitivity, pigmentary retinopathy, deafness, neuropathy with slow conduction velocities						False	3	100;0;0	1.453	False		ENSG00000225830	ENSG00000225830	HGNC:3438													
ERCC8	gene	ERCC8	Expert Review Green;London North GLH;NHS GMS	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Cockayne syndrome, type A, 216400;Cockayne syndrome, Dwarfism, optic atrophy, mental retardation, cutaneous photosensitivity, pigmentary retinopathy, deafness, neuropathy with slow conduction velocities						False	3	100;0;0	1.453	False		ENSG00000049167	ENSG00000049167	HGNC:3439													
FAH	gene	FAH	Expert Review Green;London North GLH;NHS GMS	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Tyrosinemia, type I, 276700;Infantile or adolescent onset liver disease, renal tubular dysfunction and hypophosphatemic rickets. Acute episodes of neuropathy similar to AIP						False	3	100;0;0	1.453	False		ENSG00000103876	ENSG00000103876	HGNC:3579													
FAM126A	gene	FAM126A	Expert Review Green;London North GLH;NHS GMS	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Leukodystrophy, hypomyelinating, 5, 610532;Congenital cataracts, global developmental delay from 1 year, diffuse cerebral hypomyelination on MRI, neuropathy with SNCV				16951682		False	3	100;0;0	1.453	False		ENSG00000122591	ENSG00000122591	HGNC:24587													
FBLN5	gene	FBLN5	Expert Review;Expert Review Green;London North GLH;NHS GMS	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted							False	3	75;25;0	1.453	True		ENSG00000140092	ENSG00000140092	HGNC:3602													
FGD4	gene	FGD4	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;London North GLH;NHS GMS;Radboud University Medical Center, Nijmegen;South West GLH;UKGTN	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Charcot-Marie-Tooth, Type 4 ;Charcot Marie Tooth disease, type 4H, 609311;Charcot-Marie-Tooth, Type 4;Charcot Marie Tooth disease, type 4H, 609311 				17564959;15744041		False	3	86;14;0	1.453	True		ENSG00000139132	ENSG00000139132	HGNC:19125													
FIG4	gene	FIG4	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;London North GLH;NHS GMS;Radboud University Medical Center, Nijmegen;South West GLH;UKGTN	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	 Yunis Varon syndrome, 216340;Yunis Varon syndrome, 216340;Amyotrophic lateral sclerosis 11, 612577;Charcot Marie Tooth disease, type 4J, 611228; Amyotrophic lateral sclerosis 11, 612577				17572665		False	3	88;12;0	1.453	True		ENSG00000112367	ENSG00000112367	HGNC:16873													
FLVCR1	gene	FLVCR1	Expert Review Green;London North GLH;NHS GMS	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Ataxia, posterior column, with retinitis pigmentosa, 609033;Retinitis pigmentosa, sensory ganglionopathy and abnormal posterior columns on MRI				21070897		False	3	100;0;0	1.453	False		ENSG00000162769	ENSG00000162769	HGNC:24682													
FXN	gene	FXN	Emory Genetics Laboratory;Expert Review Green;London North GLH;NHS GMS;South West GLH	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Friedreich ataxia OMIM:229300;Friedreich ataxia with retained reflexes OMIM:229300;Friedreich ataxia 1 MONDO:0100340						False	3	80;0;20	1.453	False		ENSG00000165060	ENSG00000165060	HGNC:3951													
GALC	gene	GALC	Expert Review Green;London North GLH;NHS GMS	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Krabbe disease, OMIM:245200						False	3	100;0;0	1.453	False		ENSG00000054983	ENSG00000054983	HGNC:4115													
GAN	gene	GAN	Emory Genetics Laboratory;Expert list;Expert Review Green;London North GLH;NHS GMS;South West GLH;UKGTN	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Giant axonal neuropathy-1				1106248		False	3	100;0;0	1.453	True		ENSG00000261609	ENSG00000261609	HGNC:4137													
GARS	gene	GARS	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;London North GLH;NHS GMS;Radboud University Medical Center, Nijmegen;South West GLH;UKGTN	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	 Neuropathy, distal hereditary motor, type V, 600794;Neuropathy, distal hereditary motor, type V, 600794;Charcot Marie Tooth disease, type 2D, 601472				29648643		False	3	86;14;0	1.453	True		ENSG00000106105	ENSG00000106105	HGNC:4162													
GBA2	gene	GBA2	Expert Review Green;London North GLH;NHS GMS	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Spastic paraplegia 46, autosomal recessive, 614409;SPG46, Spastic paraplegia, cognitive decline, thin corpus callosum, ataxia, cataracts, bulbar dysfunction, axonal sensory-motor neuropathy				23332916		False	3	100;0;0	1.453	False		ENSG00000070610	ENSG00000070610	HGNC:18986													
GDAP1	gene	GDAP1	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;London North GLH;NHS GMS;Radboud University Medical Center, Nijmegen;South West GLH;UKGTN	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	Charcot-Marie-Tooth disease, axonal, type 2K, OMIM:607831;Charcot-Marie-Tooth disease, axonal, with vocal cord paresis, OMIM:607706;Charcot-Marie-Tooth disease, recessive intermediate, A, OMIM:608340;Charcot-Marie-Tooth disease, type 4A, OMIM:214400				11743579;2937239		False	3	86;14;0	1.453	True		ENSG00000104381	ENSG00000104381	HGNC:15968													
GJB1	gene	GJB1	Eligibility statement prior genetic testing;Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;London North GLH;NHS GMS;Radboud University Medical Center, Nijmegen;South West GLH;UKGTN	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	Charcot Marie Tooth neuropathy, X linked dominant, 1, 302800 ;Charcot Marie Tooth neuropathy, X linked dominant, 1, 302800;Charcot-Marie-Tooth, X-linked;Charcot-Marie-Tooth, X-linked 				8266101		False	3	86;14;0	1.453	True		ENSG00000169562	ENSG00000169562	HGNC:4283													
GJC2	gene	GJC2	Expert Review Green;London North GLH;NHS GMS	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Spastic paraplegia 44, autosomal recessive, 613206;Leukodystrophy, hypomyelinating, 2, 608804;Infantile-onset Pelizaeus-Merzbacher disease-like phenotype slowly evolving into a form of complicated hereditary spastic paraplegia with mental retardation, dysarthria, optic atrophy andperipheral neuropathyin adulthood. Leukodystrophy						False	3	50;50;0	1.453	False		ENSG00000198835	ENSG00000198835	HGNC:17494													
GLA	gene	GLA	Emory Genetics Laboratory;Expert Review Green;London North GLH;NHS GMS	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	Cardiomyopathy						False	3	80;20;0	1.453	True		ENSG00000102393	ENSG00000102393	HGNC:4296													
GNB4	gene	GNB4	Expert Review Green;London North GLH;NHS GMS;Radboud University Medical Center, Nijmegen;South West GLH	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Charcot Marie Tooth disease, dominant intermediate F, 615185;Charcot Marie Tooth disease, dominant intermediate F, 615185 				28642160;27908631;23434117		False	3	83;17;0	1.453	False		ENSG00000114450	ENSG00000114450	HGNC:20731													
HADHA	gene	HADHA	Expert list;Expert Review Green;London North GLH;NHS GMS;South West GLH	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Trifunctional protein deficiency, 609015						False	3	75;0;25	1.453	False		ENSG00000084754	ENSG00000084754	HGNC:4801													
HADHB	gene	HADHB	Expert list;Expert Review Green;London North GLH;NHS GMS;South West GLH	Hereditary neuropathy	Motor and Sensory Disorders of the PNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Trifunctional protein deficiency, 609015						False	3	75;0;25	1.453	False		ENSG00000138029	ENSG00000138029	HGNC:4803													
