Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
FLNC	gene	FLNC	Expert Review;Expert Review Green	Distal myopathies	Neuromuscular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Myopathy, distal, 4, OMIM:614065;Distal myopathy with posterior leg and anterior hand involvement, MONDO:0013550;Myopathy, myofibrillar, 5, OMIM:609524;Myopathy, myofibrillar, 5, MONDO:0012289				21620354; 15824355; 15929027		False	3	100;0;0	1.47	False		ENSG00000128591	ENSG00000128591	HGNC:3756													
GNE	gene	GNE	Expert Review;Expert Review Green	Distal myopathies	Neuromuscular disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Nonaka myopathy, 605820				16372135		False	3	0;0;0	1.47	False		ENSG00000159921	ENSG00000159921	HGNC:23657													
HSPB1	gene	HSPB1	Expert list;Expert Review Green	Distal myopathies	Neuromuscular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	"Neuropathy, distal hereditary motor type IIB, 608634	"				 27830184 		False	3	100;0;0	1.47	False		ENSG00000106211	ENSG00000106211	HGNC:5246													
HSPB8	gene	HSPB8	Expert Review;Expert Review Green	Distal myopathies	Neuromuscular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Neuropathy, distal hereditary motor type IIA, 158590; distal myopathy				26718575		False	3	100;0;0	1.47	False		ENSG00000152137	ENSG00000152137	HGNC:30171													
LDB3	gene	LDB3	Eligibility statement prior genetic testing;Expert Review Green	Distal myopathies	Neuromuscular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Myopathy, myofibrillar 4, 609452				15668942		False	3	100;0;0	1.47	False		ENSG00000122367	ENSG00000122367	HGNC:15710													
MATR3	gene	MATR3	Expert Review Green;Illumina TruGenome Clinical Sequencing Services	Distal myopathies	Neuromuscular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Distal Myopathy						False	3	100;0;0	1.47	False		ENSG00000015479	ENSG00000015479	HGNC:6912													
MYH7	gene	MYH7	Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen	Distal myopathies	Neuromuscular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Laing distal myopathy, OMIM:160500;Laing early-onset distal myopathy, MONDO:0008050;Scapuloperoneal syndrome, myopathic type, OMIM:181430;MYH7-related late-onset scapuloperoneal muscular dystrophy, MONDO:0008409				20301606		False	3	100;0;0	1.47	False		ENSG00000092054	ENSG00000092054	HGNC:7577													
MYOT	gene	MYOT	Eligibility statement prior genetic testing;Expert Review Green	Distal myopathies	Neuromuscular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Myopathy, myofibrillar 3, 609200				15111675		False	3	100;0;0	1.47	False		ENSG00000120729	ENSG00000120729	HGNC:12399													
NEB	gene	NEB	Expert Review;Expert Review Green	Distal myopathies	Neuromuscular disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Nemaline myopathy 2, 256030						False	3	100;0;0	1.47	False		ENSG00000183091	ENSG00000183091	HGNC:7720													
SQSTM1	gene	SQSTM1	Expert Review;Expert Review Green	Distal myopathies	Neuromuscular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Dystal Myopathy with rimmed vacuoles, 617158				 26208961		False	3	100;0;0	1.47	False		ENSG00000161011	ENSG00000161011	HGNC:11280													
TIA1	gene	TIA1	Expert Review Green;Radboud University Medical Center, Nijmegen	Distal myopathies	Neuromuscular disorders	Neurology and neurodevelopmental disorders	BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	Welander distal myopathy, 604454				23401021		False	3	100;0;0	1.47	False		ENSG00000116001	ENSG00000116001	HGNC:11802													
TTN	gene	TTN	Expert Review Green;Illumina TruGenome Clinical Sequencing Services	Distal myopathies	Neuromuscular disorders	Neurology and neurodevelopmental disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Tibial muscular dystrophy, tardive, 600334				12145747		False	3	100;0;0	1.47	False		ENSG00000155657	ENSG00000155657	HGNC:12403													
VCP	gene	VCP	Expert Review;Expert Review Green	Distal myopathies	Neuromuscular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Inclusion body myopathy with early-onset Paget disease and frontotemporal dementia 1, 167320				21684747 		False	3	100;0;0	1.47	False		ENSG00000165280	ENSG00000165280	HGNC:12666													
ADSSL1	gene	ADSSL1	Expert Review;Expert Review Amber	Distal myopathies	Neuromuscular disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Myopathy, distal, 5, 617030				26506222		False	2	0;100;0	1.47	False		ENSG00000185100	ENSG00000185100	HGNC:20093													
LRIF1	gene	LRIF1	Expert Review Amber;Literature	Distal myopathies	Neuromuscular disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Facioscapulohumeral muscular dystrophy				32467133		False	2	0;100;0	1.47	False		ENSG00000121931	ENSG00000121931	HGNC:30299													
DMD	gene	DMD	Eligibility statement prior genetic testing;Expert Review Red	Distal myopathies	Neuromuscular disorders	Neurology and neurodevelopmental disorders								False	1	0;0;0	1.47	False		ENSG00000198947	ENSG00000198947	HGNC:2928													
DMPK	gene	DMPK	Eligibility statement prior genetic testing;Expert Review Red	Distal myopathies	Neuromuscular disorders	Neurology and neurodevelopmental disorders	Other	Myotonic dystrophy 1, OMIM:160900						False	1	100;0;0	1.47	False	Other - please provide details in the comments	ENSG00000104936	ENSG00000104936	HGNC:2933													
DUX4	gene	DUX4	Eligibility statement prior genetic testing;Expert Review Red	Distal myopathies	Neuromuscular disorders	Neurology and neurodevelopmental disorders		FACIOSCAPULOHUMERAL MUSCULAR DYSTROPHY 1 (FSHD1A)						False	1	0;0;0	1.47	False	Other - please provide details in the comments	ENSG00000258389	ENSG00000260596	HGNC:50800													
KLHL9	gene	KLHL9	Expert list;Expert Review Red	Distal myopathies	Neuromuscular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	distal myopathy (no OMIM number)				20554658 		False	1	100;0;0	1.47	False		ENSG00000198642	ENSG00000198642	HGNC:18732													
AR_CAG	str	AR	Expert Review Green;NHS GMS;Expert list	Distal myopathies	Neuromuscular disorders	Neurology and neurodevelopmental disorders	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	Spinal and bulbar muscular atrophy of Kennedy, OMIM:313200						False	3	0;0;0	1.47	True		ENSG00000169083	ENSG00000169083	HGNC:644	X	66765160	66765225	67545316	67545383	CAG	35	38					
CNBP_CCTG	str	CNBP	NHS GMS;Expert Review Red;Expert list	Distal myopathies	Neuromuscular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Myotonic dystrophy 2, OMIM:602668;Myotonic dystrophy type 2, MONDO:0011266						False	1	100;0;0	1.47	False		ENSG00000169714	ENSG00000169714	HGNC:13164	3	128891420	128891499	129172577	129172656	CAGG	27	75					
