Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
BCS1L	gene	BCS1L	Expert list;Expert Review Green	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Mitochondrial Leukoencephalopathy;Mitochondrial complex III disorders				25655951		False	3	100;0;0	1.158	False		ENSG00000074582	ENSG00000074582	HGNC:1020													
BOLA3	gene	BOLA3	Expert Review Green;Literature	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Multiple mitochondrial dysfunctions syndrome 2 with hyperglycinemia, OMIM:614299				29654549;29501406;24334290;21944046;30302924		False	3	100;0;0	1.158	False		ENSG00000163170	ENSG00000163170	HGNC:24415													
CIC	gene	CIC	Expert Review Green;Literature	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Mental retardation, autosomal dominant 45 617600				21076407;28288114;24896178		False	3	100;0;0	1.158	False		ENSG00000079432	ENSG00000079432	HGNC:14214													
CLCN2	gene	CLCN2	Expert list;Expert Review Green	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Leukoencephalopathy with ataxia, OMIM:615651				25655951		False	3	100;0;0	1.158	False		ENSG00000114859	ENSG00000114859	HGNC:2020													
CNTNAP1	gene	CNTNAP1	Expert Review Green;Literature	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Hypomyelinating neuropathy, congenital, 3, OMIM:618186				28374019;29511323;29882456		False	3	100;0;0	1.158	False		ENSG00000108797	ENSG00000108797	HGNC:8011													
COLGALT1	gene	COLGALT1	Expert Review Green;Literature	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Brain small vessel disease 3, OMIM:618360				30412317;33709034;31759980		False	3	100;0;0	1.158	False		ENSG00000130309	ENSG00000130309	HGNC:26182													
COQ2	gene	COQ2	Expert list;Expert Review Green	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Coenzyme Q10 deficiency, primary, 1, OMIM:607426;General Leukodystrophy & Mitochondrial Leukoencephalopathy				25655951		False	3	100;0;0	1.158	False		ENSG00000173085	ENSG00000173085	HGNC:25223													
COQ8A	gene	COQ8A	Expert list;Expert Review Green	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Coenzyme Q10 deficiency, primary 4, 612016;Spinocerebellar Ataxia Type				25655951		False	3	0;0;0	1.158	False		ENSG00000163050	ENSG00000163050	HGNC:16812													
COX10	gene	COX10	Expert list;Expert Review Green	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Mitochondrial complex IV disorder;Mitochondrial Leukoencephalopathy;General Leukodystrophy & Mitochondrial Leukoencephalopathy				24100867;25655951;12928484		False	3	100;0;0	1.158	False		ENSG00000006695	ENSG00000006695	HGNC:2260													
COX15	gene	COX15	Expert list;Expert Review Green	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Mitochondrial Leukoencephalopathy;Mitochondrial complex IV disorders				25655951		False	3	100;0;0	1.158	False		ENSG00000014919	ENSG00000014919	HGNC:2263													
CSF1R	gene	CSF1R	Expert list;Expert Review Green	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Leukoencephalopathy, diffuse hereditary, with spheroids, OMIM:221820;Brain abnormalities, neurodegeneration, and dysosteosclerosis, OMIM:618476				22197934;24336230;23408870;30982609;30982608		False	3	100;0;0	1.158	False		ENSG00000182578	ENSG00000182578	HGNC:2433													
CYP27A1	gene	CYP27A1	Expert list;Expert Review Green	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	General Leukodystrophy & Mitochondrial Leukoencephalopathy;Cerebrotendinous xanthomatosis, 213700				25655951		False	3	100;0;0	1.158	False		ENSG00000135929	ENSG00000135929	HGNC:2605													
D2HGDH	gene	D2HGDH	Expert Review Green;Literature	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	L2-Hydroxyglutaric aciduria				25655951		False	3	0;0;0	1.158	False		ENSG00000180902	ENSG00000180902	HGNC:28358													
DARS	gene	DARS	Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	"Hypomyelination with brainstem and spinal cord involvement and leg spasticity	615281"				25655951;23643384		False	3	100;0;0	1.158	False		ENSG00000115866	ENSG00000115866	HGNC:2678													
DARS2	gene	DARS2	Expert list;Expert Review Green	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Leukoencephalopathy with brain stem and spinal cord involvement and lactate elevation (LBSL);General Leukodystrophy & Mitochondrial Leukoencephalopathy;Leukoencephalopathy with brain stem and spinal cord involvement and lactate elevation, 611105				25655951		False	3	100;0;0	1.158	False		ENSG00000117593	ENSG00000117593	HGNC:25538													
DGUOK	gene	DGUOK	Expert list;Expert Review Green	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Mitochondrial Leukoencephalopathy;Mitochondrial DNA depletion syndrome 3;General Leukodystrophy & Mitochondrial Leukoencephalopathy				25655951		False	3	100;0;0	1.158	False		ENSG00000114956	ENSG00000114956	HGNC:2858													
DPYD	gene	DPYD	Expert Review;Expert Review Green	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	"	5-fluorouracil toxicity	274270; Dihydropyrimidine dehydrogenase deficiency	274270"						False	3	100;0;0	1.158	False		ENSG00000188641	ENSG00000188641	HGNC:3012													
EARS2	gene	EARS2	Expert list;Expert Review Green	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Leukoencephalopathy with thalamus and brainstem involvement and high lactate (LTBL);General Leukodystrophy & Mitochondrial Leukoencephalopathy;Combined oxidative phosphorylation deficiency 12				25655951		False	3	100;0;0	1.158	False		ENSG00000103356	ENSG00000103356	HGNC:29419													
EIF2AK2	gene	EIF2AK2	Expert Review Green;Literature	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Leukoencephalopathy, developmental delay, and episodic neurologic regression syndrome, 618877				32197074;33236446		False	3	100;0;0	1.158	False		ENSG00000055332	ENSG00000055332	HGNC:9437													
EIF2B1	gene	EIF2B1	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Childhood Ataxia with Central Nervous System Hypomyelination;Leukoencephalopathy with vanishing white matter, 603896;eIF2B related disorder (Vanishing WM Disease or CACH);General Leukodystrophy & Mitochondrial Leukoencephalopathy				25655951;15776425;16807905		False	3	100;0;0	1.158	False		ENSG00000111361	ENSG00000111361	HGNC:3257													
EIF2B2	gene	EIF2B2	Emory Genetics Laboratory;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Childhood Ataxia with Central Nervous System Hypomyelination;Leukoencephalopathy with vanishing white matter, 603896;Ovarioleukodystrophy, 603896;eIF2B related disorder (Vanishing WM Disease or CACH);General Leukodystrophy & Mitochondrial Leukoencephalopathy				25655951		False	3	100;0;0	1.158	False		ENSG00000119718	ENSG00000119718	HGNC:3258													
EIF2B3	gene	EIF2B3	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Leukoencephalopathy with vanishing white matter 603896;eIF2B related disorder (Vanishing WM Disease or CACH);General Leukodystrophy & Mitochondrial Leukoencephalopathy				25655951;11835386;19158808		False	3	100;0;0	1.158	False		ENSG00000070785	ENSG00000070785	HGNC:3259													
EIF2B4	gene	EIF2B4	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Leukoencephaly with vanishing white matter, 603896;Ovarioleukodystrophy, 603896				25655951;11835386;12707859;26043506;25089094		False	3	100;0;0	1.158	False		ENSG00000115211	ENSG00000115211	HGNC:3260													
EIF2B5	gene	EIF2B5	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Leukoencephalopathy with vanishing white matter, 603896;Ovarioleukodystrophy, 603896;eIF2B related disorder (Vanishing WM Disease or CACH);General Leukodystrophy & Mitochondrial Leukoencephalopathy				25655951;11704758;12325082		False	3	100;0;0	1.158	False		ENSG00000145191	ENSG00000145191	HGNC:3261													
ERCC6	gene	ERCC6	Expert list;Expert Review Green	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Cockayne syndrome;UV-sensitive syndrome;General Leukodystrophy & Mitochondrial Leukoencephalopathy				25655951		False	3	100;0;0	1.158	False		ENSG00000225830	ENSG00000225830	HGNC:3438													
ERCC8	gene	ERCC8	Expert list;Expert Review Green	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Cockayne Syndrome;UV-sensitive syndrome;General Leukodystrophy & Mitochondrial Leukoencephalopathy				25655951		False	3	100;0;0	1.158	False		ENSG00000049167	ENSG00000049167	HGNC:3439													
ETFDH	gene	ETFDH	Expert list;Expert Review Green	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Glutaric Acidemia IIC;Mitochondrial Leukoencephalopathy				25655951		False	3	100;0;0	1.158	False		ENSG00000171503	ENSG00000171503	HGNC:3483													
FAM126A	gene	FAM126A	Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Hypomyelination and Congenital Cataract;Leukodystrophy, hypomyelinating, 5, 610532				25655951		False	3	100;0;0	1.158	False		ENSG00000122591	ENSG00000122591	HGNC:24587													
FLVCR2	gene	FLVCR2	Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen;UKGTN	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Proliferative vasculopathy and hydraencephaly-hydrocephaly syndrome, 225790						False	3	0;0;0	1.158	False		ENSG00000119686	ENSG00000119686	HGNC:20105													
FOLR1	gene	FOLR1	Emory Genetics Laboratory;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen;UKGTN	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	"Neurodegeneration due to cerebral folate transport deficiency	613068"				19732866; 20018644; 20857335 		False	3	100;0;0	1.158	False		ENSG00000110195	ENSG00000110195	HGNC:3791													
FUCA1	gene	FUCA1	Expert list;Expert Review Green	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Fucosidosis;General Leukodystrophy & Mitochondrial Leukoencephalopathy				25655951		False	3	100;0;0	1.158	False		ENSG00000179163	ENSG00000179163	HGNC:4006													
GALC	gene	GALC	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen;UKGTN	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Krabbe disease, OMIM:245200				8786069;25655951;20886637		False	3	100;0;0	1.158	False		ENSG00000054983	ENSG00000054983	HGNC:4115													
GALNT2	gene	GALNT2	Expert Review Green;Literature	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation, type IIt 618885				27508872;32293671		False	3	100;0;0	1.158	False		ENSG00000143641	ENSG00000143641	HGNC:4124													
GBE1	gene	GBE1	Expert list;Expert Review Green	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Polyglucosan body disease, adult form, OMIM:263570;General Leukodystrophy & Mitochondrial Leukoencephalopathy				25655951		False	3	100;0;0	1.158	False		ENSG00000114480	ENSG00000114480	HGNC:4180													
GFAP	gene	GFAP	Expert list;Expert Review Green	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	General Leukodystrophy & Mitochondrial Leukoencephalopathy				25655951		False	3	100;0;0	1.158	False	Other - please provide details in the comments	ENSG00000131095	ENSG00000131095	HGNC:4235													
GFM1	gene	GFM1	Expert list;Expert Review Green	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Combined oxidative phosphorylation deficiency 1;Mitochondrial Leukoencephalopathy;General Leukodystrophy & Mitochondrial Leukoencephalopathy				25655951		False	3	100;0;0	1.158	False		ENSG00000168827	ENSG00000168827	HGNC:13780													
GJA1	gene	GJA1	Eligibility statement prior genetic testing;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Other;Radboud University Medical Center, Nijmegen;UKGTN	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Oculodentodigital dysplasia, OMIM:164200;Oculodentodigital dysplasia, autosomal recessive, OMIM:257850						False	3	100;0;0	1.158	False		ENSG00000152661	ENSG00000152661	HGNC:4274													
GJB1	gene	GJB1	Emory Genetics Laboratory;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen;UKGTN	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	"Charcot-Marie-Tooth neuropathy, X-linked dominant, 1	302800"				27564080		False	3	100;0;0	1.158	False		ENSG00000169562	ENSG00000169562	HGNC:4283													
GJC2	gene	GJC2	Expert list;Expert Review Green;Radboud University Medical Center, Nijmegen	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Leukodystrophy, hypomyelinating, 2, 608804;Spastic paraplegia 44, autosomal recessive, 613206;Lymphedema, hereditary, IC, 613480				25655951		False	3	100;0;0	1.158	False		ENSG00000198835	ENSG00000198835	HGNC:17494													
HEPACAM	gene	HEPACAM	Expert list;Expert Review Green	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Megalencephalic leukoencephalopathy with subcortical cysts 2A, OMIM:613925;Megalencephalic leukoencephalopathy with subcortical cysts 2B, remitting, with or without mental retardation, OMIM:613926				25655951		False	3	100;0;0	1.158	False		ENSG00000165478	ENSG00000165478	HGNC:26361													
HSD17B4	gene	HSD17B4	Expert list;Expert Review Green	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Peroxisome-Associated Disorders & Zellweger Syndrome;D-bifunctional protein deficiency;General Leukodystrophy & Mitochondrial Leukoencephalopathy				25655951		False	3	100;0;0	1.158	False		ENSG00000133835	ENSG00000133835	HGNC:5213													
HSPD1	gene	HSPD1	Expert Review Green;Radboud University Medical Center, Nijmegen	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Leukodystrophy, hypomyelinating, 4, OMIM:612233				18571143;27405012;32532876;28377887;27405012		False	3	0;100;0	1.158	False		ENSG00000144381	ENSG00000144381	HGNC:5261													
IBA57	gene	IBA57	Expert list;Expert Review Green	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Multiple mitochondrial dysfunctions syndrome 3, OMIM:615330				28671726;23462291;25971455;28913435;27785568		False	3	100;0;0	1.158	False		ENSG00000181873	ENSG00000181873	HGNC:27302													
IFIH1	gene	IFIH1	Expert list;Expert Review Green	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Aicardi-Goutieres syndrome 7, OMIM:615846						False	3	100;0;0	1.158	False		ENSG00000115267	ENSG00000115267	HGNC:18873													
ISCA2	gene	ISCA2	Expert Review Green;Literature	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Multiple mitochondrial dysfunctions syndrome 4, 616370				27564080;25558065;25539947;22323289;29359243		False	3	50;0;50	1.158	False		ENSG00000165898	ENSG00000165898	HGNC:19857													
L2HGDH	gene	L2HGDH	Expert Review Green;Literature	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	L-2-hydroxyglutaric aciduria, 236792				25655951		False	3	0;0;0	1.158	False		ENSG00000087299	ENSG00000087299	HGNC:20499													
LAMB1	gene	LAMB1	Expert Review Green;Radboud University Medical Center, Nijmegen	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Lissencephaly 5, OMIM:615191				23472759;25925986;29888467		False	3	0;0;0	1.158	False		ENSG00000091136	ENSG00000091136	HGNC:6486													
LIG3	gene	LIG3	Expert Review Green;Literature	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	gut dysmotility;spasticity;ataxia;repetitive behaviours;neurogenic bladder;macular degeneration;leukoencephalopathy;cerebellar atrophy;mitochondrial DNA depletion				33855352		False	3	100;0;0	1.158	False		ENSG00000005156	ENSG00000005156	HGNC:6600													
LMNB1	gene	LMNB1	Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Leukodystrophy, adult-onset, autosomal dominant, OMIM:169500				25655951;21909802;21225301		False	3	100;0;0	1.158	False	Other - please provide details in the comments	ENSG00000113368	ENSG00000113368	HGNC:6637													
LYRM7	gene	LYRM7	Expert Review Green;Literature	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Mitochondrial complex III deficiency, nuclear type 8;615838;leukoencephalopathy and complex III deficiency;severe encephalopathy, lactic acidosis and profound, isolated cIII deficiency in skeletal muscle				27564080;27151179;27151179;27151179		False	3	100;0;0	1.158	False		ENSG00000186687	ENSG00000186687	HGNC:28072													
MCOLN1	gene	MCOLN1	Emory Genetics Laboratory;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen;UKGTN	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	"Mucolipidosis IV	252650"				26926398;  26597493		False	3	0;0;0	1.158	False		ENSG00000090674	ENSG00000090674	HGNC:13356													
MEF2C	gene	MEF2C	Emory Genetics Laboratory;Expert Review Green;Illumina TruGenome Clinical Sequencing Services	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Mental Retardation, Stereotypic Movements, Epilepsy, and/or Cerebral Malformations						False	3	0;0;0	1.158	False		ENSG00000081189	ENSG00000081189	HGNC:6996													
MLC1	gene	MLC1	Expert list;Expert Review Green	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Megalencephalic leukoencephalopathy with subcortical cysts (MLC);General Leukodystrophy & Mitochondrial Leukoencephalopathy				25655951		False	3	100;0;0	1.158	False		ENSG00000100427	ENSG00000100427	HGNC:17082													
MPLKIP	gene	MPLKIP	Expert Review Green;Literature	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Trichothiodystrophy, nonphotosensitive				25655951		False	3	0;0;0	1.158	False		ENSG00000168303	ENSG00000168303	HGNC:16002													
MTFMT	gene	MTFMT	Expert Review Green;Literature	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Combined oxidative phosphorylation deficiency 15 OMIM:614947;combined oxidative phosphorylation defect type 15 MONDO:0013987;Mitochondrial complex I deficiency, nuclear type 27 OMIM:618248;mitochondrial complex 1 deficiency, nuclear type 27 MONDO:0032631				27564080;21907147;24461907		False	3	100;0;0	1.158	False		ENSG00000103707	ENSG00000103707	HGNC:29666													
NAXE	gene	NAXE	Expert list;Expert Review Green	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Encephalopathy, progressive, early-onset, with brain edema and/or leukoencephalopathy, OMIM:617186				27616477;27122014;27290639;30022751;31758406;31745726		False	3	100;0;0	1.158	False		ENSG00000163382	ENSG00000163382	HGNC:18453													
NDUFA2	gene	NDUFA2	Expert list;Expert Review Green	Inherited white matter disorders	White matter disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Mitochondrial leukoencephalopathy				28857146		False	3	100;0;0	1.158	False		ENSG00000131495	ENSG00000131495	HGNC:7685													
