Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
DOK7	gene	DOK7	Expert Review;Expert Review Green;NHS GMS;Yorkshire and North East GLH	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Congenital myasthenic syndrome;Limb-girdle muscular dystrophy				19261599		False	3	100;0;0	2.38	True		ENSG00000175920	ENSG00000175920	HGNC:26594													
DYSF	gene	DYSF	Emory Genetics Laboratory;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Muscular dystrophy, limb-girdle, type 2B, 253601Myopathy, distal, with anterior tibial onset, 606768Miyoshi muscular dystrophy 1, 254130;Limb-Girdle Muscular Dystrophy, Recessive; Limb-girdle muscular dystrophy				http://www.ncbi.nlm.nih.gov/books/NBK1408/		False	3	100;0;0	2.38	False		ENSG00000135636	ENSG00000135636	HGNC:3097													
EMD	gene	EMD	Expert Review;Expert Review Green	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	"Emery-Dreifuss muscular dystrophy 1, X-linked	310300"						False	3	0;0;0	2.38	False		ENSG00000102119	ENSG00000102119	HGNC:3331													
FHL1	gene	FHL1	Expert Review;Expert Review Green	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	Emery-Dreifuss muscular dystrophy						False	3	0;0;0	2.38	False		ENSG00000022267	ENSG00000022267	HGNC:3702													
FKRP	gene	FKRP	Eligibility statement prior genetic testing;Emory Genetics Laboratory;Expert Review Green;Radboud University Medical Center, Nijmegen;UKGTN	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type; Limb-girdle muscular dystrophy				http://www.ncbi.nlm.nih.gov/books/NBK1408/		False	3	100;0;0	2.38	False		ENSG00000181027	ENSG00000181027	HGNC:17997													
FKTN	gene	FKTN	Emory Genetics Laboratory;Expert Review Green;Radboud University Medical Center, Nijmegen	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Muscular dystrophy-dystroglycanopathy (with brain and eye anomalies), 253800;Muscular dystrophy-dystroglycanopathy (without mental retardation), 613152;Cardiomyopathy, dilated, 1X, 611615;Muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 4, 611588; Limb-girdle muscular dystrophy				http://www.ncbi.nlm.nih.gov/books/NBK1408/		False	3	100;0;0	2.38	False		ENSG00000106692	ENSG00000106692	HGNC:3622													
FLNC	gene	FLNC	Emory Genetics Laboratory;Expert Review Green;Literature	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Myopathy, distal, 4, OMIM:614065;Distal myopathy with posterior leg and anterior hand involvement, MONDO:0013550;Myopathy, myofibrillar, 5, OMIM:609524;Myopathy, myofibrillar, 5, MONDO:0012289				15929027;17412757;19050726;22806379		False	3	100;0;0	2.38	False		ENSG00000128591	ENSG00000128591	HGNC:3756													
GAA	gene	GAA	Emory Genetics Laboratory;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen;UKGTN	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	"Glycogen storage disease II	232300"						False	3	100;0;0	2.38	False		ENSG00000171298	ENSG00000171298	HGNC:4065													
GMPPB	gene	GMPPB	Expert Review Green;Radboud University Medical Center, Nijmegen	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 14 OMIM:615352;autosomal recessive limb-girdle muscular dystrophy type 2T MONDO:0014142				28456886;27874200;25681410;26133662;23768512		False	3	100;0;0	2.38	False		ENSG00000173540	ENSG00000173540	HGNC:22932													
GNE	gene	GNE	Emory Genetics Laboratory;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;South West GLH;UKGTN;Yorkshire and North East GLH	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Nonaka myopathy, 605820;Distal myopathy;Limb girdle muscular dystrophy;Limb-girdle muscular dystrophy;quadriceps sparing myopathy;distal myopathy;Nonaka myopathy, HIBM				22883483;24695763		False	3	40;20;40	2.38	True		ENSG00000159921	ENSG00000159921	HGNC:23657													
HNRNPDL	gene	HNRNPDL	Expert Review Green;Literature;NHS GMS;South West GLH;Yorkshire and North East GLH	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Muscular dystrophy, limb-girdle, type 1G 609115;Limb girdle muscular dystrophy				24647604;15367920;30055862		False	3	50;25;25	2.38	True		ENSG00000152795	ENSG00000152795	HGNC:5037													
ISPD	gene	ISPD	Emory Genetics Laboratory;Expert Review Green;NHS GMS;South West GLH;Yorkshire and North East GLH	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 7, 616052;congenital muscular dystrophy;limb girdle muscular dystrophy				23390185;23288328		False	3	60;40;0	2.38	True		ENSG00000214960	ENSG00000214960	HGNC:37276													
LAMA2	gene	LAMA2	Expert Review;Expert Review Green;NHS GMS;Yorkshire and North East GLH	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Muscular dystrophy, congenital, merosin deficient or partially deficient, 607855;congenital muscular dystroph				12552556;7550355		False	3	100;0;0	2.38	True		ENSG00000196569	ENSG00000196569	HGNC:6482													
LAMP2	gene	LAMP2	Expert Review;Expert Review Green;NHS GMS;Yorkshire and North East GLH	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	Danon disease, 300257				10972294		False	3	100;0;0	2.38	True		ENSG00000005893	ENSG00000005893	HGNC:6501													
LMNA	gene	LMNA	Eligibility statement prior genetic testing;Emory Genetics Laboratory;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen;UKGTN	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Limb-Girdle Muscular Dystrophy, Recessive;Emery-Dreifuss muscular dystrophy 2, AD, 181350; Limb-girdle muscular dystrophy						False	3	100;0;0	2.38	False		ENSG00000160789	ENSG00000160789	HGNC:6636													
LPIN1	gene	LPIN1	Expert Review;Expert Review Green;NHS GMS;Yorkshire and North East GLH	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Myoglobinuria, acute recurrent, autosomal recessive, 268200;myoglobinuria;exercise induced myopathy				18817903;22481384		False	3	100;0;0	2.38	True		ENSG00000134324	ENSG00000134324	HGNC:13345													
MTM1	gene	MTM1	Expert list;Expert Review;Expert Review Green;Literature;NHS GMS;Yorkshire and North East GLH	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	X-LINKED: hemizygous mutation in males, biallelic mutations in females	Myotubular myopathy, X-linked, 310400				9305655;9285787		False	3	100;0;0	2.38	False		ENSG00000171100	ENSG00000171100	HGNC:7448													
MYH7	gene	MYH7	Expert Review;Expert Review Green;NHS GMS;Yorkshire and North East GLH	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Laing distal myopathy, OMIM:160500;Laing early-onset distal myopathy, MONDO:0008050;Scapuloperoneal syndrome, myopathic type, OMIM:181430;MYH7-related late-onset scapuloperoneal muscular dystrophy, MONDO:0008409;Cardiomyopathy, hypertrophic, 1, OMIM:192600;Hypertrophic cardiomyopathy 1, MONDO:0008647;Cardiomyopathy, dilated, 1S, OMIM:613426;Dilated cardiomyopathy 1S, MONDO:0013262;Myopathy, myosin storage, autosomal dominant, OMIM:608358;Myopathy, myosin storage, autosomal dominant, MONDO:0012018				15322983		False	3	100;0;0	2.38	False		ENSG00000092054	ENSG00000092054	HGNC:7577													
MYOT	gene	MYOT	Emory Genetics Laboratory;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Limb-Girdle Muscular Dystrophy, Dominant;Muscular dystrophy, limb-girdle, type 1A, 159000; Limb-girdle muscular dystrophy				http://www.ncbi.nlm.nih.gov/books/NBK1408/		False	3	50;50;0	2.38	False		ENSG00000120729	ENSG00000120729	HGNC:12399													
ORAI1	gene	ORAI1	Expert Review;Expert Review Green;NHS GMS;Yorkshire and North East GLH	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Myopathy, tubular aggregate, 2, 615883						False	3	50;50;0	2.38	True		ENSG00000182500	ENSG00000276045	HGNC:25896													
PFKM	gene	PFKM	Expert Review;Expert Review Green;NHS GMS;Yorkshire and North East GLH	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Glycogen storage disease VII, 232800				7603526		False	3	67;33;0	2.38	True		ENSG00000152556	ENSG00000152556	HGNC:8877													
PHKA1	gene	PHKA1	Expert Review;Expert Review Green;NHS GMS;Yorkshire and North East GLH	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	X-LINKED: hemizygous mutation in males, biallelic mutations in females	Muscle glycogenosis, 300559				2252364;7874115		False	3	100;0;0	2.38	True		ENSG00000067177	ENSG00000067177	HGNC:8925													
PLEC	gene	PLEC	Emory Genetics Laboratory;Expert Review Green;Radboud University Medical Center, Nijmegen	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Muscular dystrophy, limb-girdle, autosomal recessive 17, OMIM:613723;Epidermolysis bullosa simplex 5B, with muscular dystrophy, OMIM:226670				http://www.ncbi.nlm.nih.gov/books/NBK1408/		False	3	100;0;0	2.38	False		ENSG00000178209	ENSG00000178209	HGNC:9069													
POMGNT1	gene	POMGNT1	Emory Genetics Laboratory;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Limb-Girdle Muscular Dystrophy, Recessive;Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type; Limb-girdle muscular dystrophy						False	3	100;0;0	2.38	False		ENSG00000085998	ENSG00000085998	HGNC:19139													
POMGNT2	gene	POMGNT2	Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen;South West GLH;Yorkshire and North East GLH	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies, type A, 8, 614830;limb girdle muscular dystrophy				27066570		False	3	50;50;0	2.38	True		ENSG00000144647	ENSG00000144647	HGNC:25902													
POMT1	gene	POMT1	Emory Genetics Laboratory;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Limb-Girdle Muscular Dystrophy, Recessive;Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type; Limb-girdle muscular dystrophy						False	3	100;0;0	2.38	False		ENSG00000130714	ENSG00000130714	HGNC:9202													
POMT2	gene	POMT2	Emory Genetics Laboratory;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Limb-Girdle Muscular Dystrophy, Recessive;Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type; Limb-girdle muscular dystrophy						False	3	100;0;0	2.38	False		ENSG00000009830	ENSG00000009830	HGNC:19743													
PYGM	gene	PYGM	Expert Review;Expert Review Green;NHS GMS;Yorkshire and North East GLH	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	McArdle disease, 232600				8316268;12666117		False	3	100;0;0	2.38	False		ENSG00000068976	ENSG00000068976	HGNC:9726													
RYR1	gene	RYR1	Expert Review;Expert Review Green;NHS GMS;Yorkshire and North East GLH	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Neuromuscular disease, congenital, with uniform type 1 fiber, 117000;Central core disease, 117000;congenital myopathy;malignant hyperthermia				8220422;8220423		False	3	100;0;0	2.38	True		ENSG00000196218	ENSG00000196218	HGNC:10483													
SELENON	gene	SELENON	Expert Review;Expert Review Green;NHS GMS;Yorkshire and North East GLH	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Muscular dystrophy, rigid spine, 1, 602771;congenital myopathy;muscular dystophy;rigid spine syndrome				15122708;11528383		False	3	67;33;0	2.38	False		ENSG00000162430	ENSG00000162430	HGNC:15999													
SGCA	gene	SGCA	Emory Genetics Laboratory;Expert Review Green;Radboud University Medical Center, Nijmegen	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Muscular dystrophy, limb-girdle, type 2D, 608099; Limb-girdle muscular dystrophy				http://www.ncbi.nlm.nih.gov/books/NBK1408/		False	3	100;0;0	2.38	False		ENSG00000108823	ENSG00000108823	HGNC:10805													
SGCB	gene	SGCB	Emory Genetics Laboratory;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Limb-Girdle Muscular Dystrophy, Recessive;Muscular dystrophy, limb-girdle, type 2E, 604286; Limb-girdle muscular dystrophy				http://www.ncbi.nlm.nih.gov/books/NBK1408/		False	3	100;0;0	2.38	False		ENSG00000163069	ENSG00000163069	HGNC:10806													
SGCD	gene	SGCD	Emory Genetics Laboratory;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Limb-Girdle Muscular Dystrophy, Recessive;Muscular dystrophy, limb-girdle, type 2F, 601287; Limb-girdle muscular dystrophy				http://www.ncbi.nlm.nih.gov/books/NBK1408/		False	3	100;0;0	2.38	False		ENSG00000170624	ENSG00000170624	HGNC:10807													
SGCG	gene	SGCG	Emory Genetics Laboratory;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Limb-Girdle Muscular Dystrophy, Recessive;Muscular dystrophy, limb-girdle, type 2C, 253700; Limb-girdle muscular dystrophy				http://www.ncbi.nlm.nih.gov/books/NBK1408/		False	3	100;0;0	2.38	False		ENSG00000102683	ENSG00000102683	HGNC:10809													
STIM1	gene	STIM1	Expert Review;Expert Review Green;NHS GMS;Yorkshire and North East GLH	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Myopathy, tubular aggregate, 1, 160565						False	3	33;67;0	2.38	True		ENSG00000167323	ENSG00000167323	HGNC:11386													
SYNE1	gene	SYNE1	Emory Genetics Laboratory;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	"Emery-Dreifuss muscular dystrophy 4, autosomal dominant	612998"						False	3	0;0;0	2.38	False		ENSG00000131018	ENSG00000131018	HGNC:17089													
SYNE2	gene	SYNE2	Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen;South West GLH;Yorkshire and North East GLH	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	"Emery-Dreifuss muscular dystrophy 5, autosomal dominant	612999;congenital muscular dystrophy"				17761684;19542096		False	3	50;25;25	2.38	False		ENSG00000054654	ENSG00000054654	HGNC:17084													
TCAP	gene	TCAP	Emory Genetics Laboratory;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Limb-Girdle Muscular Dystrophy, Recessive;Muscular dystrophy, limb-girdle, type 2G, 601954; Limb-girdle muscular dystrophy				http://www.ncbi.nlm.nih.gov/books/NBK1408/		False	3	100;0;0	2.38	False		ENSG00000173991	ENSG00000173991	HGNC:11610													
TNPO3	gene	TNPO3	Expert Review;Expert Review Green;NHS GMS;Yorkshire and North East GLH	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Muscular dystrophy, limb-girdle, autosomal dominant 2, 608423						False	3	50;50;0	2.38	False		ENSG00000064419	ENSG00000064419	HGNC:17103													
TOR1AIP1	gene	TOR1AIP1	Expert Review Green;Literature	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Muscular dystrophy, autosomal recessive, with rigid spine and distal joint contractures, OMIM:617072;Autosomal recessive limb-girdle muscular dystrophy type 2Y, MONDO:0014900				24856141;27342937;30723199;31299614;32055997		False	3	100;0;0	2.38	False		ENSG00000143337	ENSG00000143337	HGNC:29456													
TRAPPC11	gene	TRAPPC11	Expert Review Green;Radboud University Medical Center, Nijmegen	Limb girdle muscular dystrophy	Neuromuscular disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Muscular dystrophy, limb-girdle, type 2S, 615356				23830518;27707803		False	3	0;0;0	2.38	False		ENSG00000168538	ENSG00000168538	HGNC:25751													
